name_a,name_b,n,mean_a,mean_b,mean_diff,wilcoxon_p,permutation_p,cliffs_delta,rank_biserial,effect_label,wilcoxon_p_corr,permutation_p_corr,significant,protocol,metric,metric_label,higher_is_better
CompactOnlyRL_attentive_ppoclip,WorkloadAwareThreshold,25,0.0,0.24772531999999997,-0.24772531999999997,5.960464477539063e-08,4.999750012499375e-05,-1.0,-1.0,large,2.1457672119140625e-06,0.001799910004499775,True,eval500,avg_partition_pruning_ratio,Pruning ratio,True
MultiAgentRL_attentive_ppoclip,MultiAgentRL_ddqn,25,0.22454684,0.20444384,0.020103,0.0709836483001709,0.06119694015299235,0.3696,0.4153846153846154,medium,0.6388528347015381,0.4895755212239388,False,eval500,avg_partition_pruning_ratio,Pruning ratio,True
MultiAgentRL_attentive_ppoclip,MultiAgentRL_mlp_ppo,25,0.22454684,0.22084267999999999,0.003704160000000002,0.7914759516716003,0.7484625768711565,0.1616,0.06461538461538462,small,1.0,1.0,False,eval500,avg_partition_pruning_ratio,Pruning ratio,True
MultiAgentRL_attentive_ppoclip,PartitionOnlyRL_attentive_ppoclip,15,0.2554359333333333,0.08016106666666666,0.17527486666666667,6.103515625e-05,6.103515625e-05,1.0,1.0,large,0.00115966796875,0.001799910004499775,True,eval500,avg_partition_pruning_ratio,Pruning ratio,True
MultiAgentRL_attentive_ppoclip,Threshold10_C128,25,0.22454684,0.0,0.22454684,5.960464477539063e-08,4.999750012499375e-05,1.0,1.0,large,2.1457672119140625e-06,0.001799910004499775,True,eval500,avg_partition_pruning_ratio,Pruning ratio,True
MultiAgentRL_attentive_ppoclip,Threshold10_C64,25,0.22454684,0.0,0.22454684,5.960464477539063e-08,4.999750012499375e-05,1.0,1.0,large,2.1457672119140625e-06,0.001799910004499775,True,eval500,avg_partition_pruning_ratio,Pruning ratio,True
MultiAgentRL_attentive_ppoclip,WorkloadAwareThreshold,25,0.22454684,0.24772531999999997,-0.02317848,0.14847958087921143,0.04449777511124444,-0.1296,-0.3353846153846154,negligible,1.0,0.40047997600119994,False,eval500,avg_partition_pruning_ratio,Pruning ratio,True
MultiAgentRL_ddqn,MultiAgentRL_mlp_ppo,25,0.20444384,0.22084267999999999,-0.016398839999999994,0.04826241731643677,0.03384830758462077,-0.1552,-0.4523076923076923,small,0.4826241731643677,0.3384830758462077,False,eval500,avg_partition_pruning_ratio,Pruning ratio,True
MultiAgentRL_ddqn,PartitionOnlyRL_attentive_ppoclip,15,0.20278960000000001,0.08016106666666666,0.12262853333333332,6.103515625e-05,6.103515625e-05,1.0,1.0,large,0.00115966796875,0.001799910004499775,True,eval500,avg_partition_pruning_ratio,Pruning ratio,True
MultiAgentRL_ddqn,Threshold10_C128,25,0.20444384,0.0,0.20444384,5.960464477539063e-08,4.999750012499375e-05,1.0,1.0,large,2.1457672119140625e-06,0.001799910004499775,True,eval500,avg_partition_pruning_ratio,Pruning ratio,True
MultiAgentRL_ddqn,Threshold10_C64,25,0.20444384,0.0,0.20444384,5.960464477539063e-08,4.999750012499375e-05,1.0,1.0,large,2.1457672119140625e-06,0.001799910004499775,True,eval500,avg_partition_pruning_ratio,Pruning ratio,True
MultiAgentRL_ddqn,WorkloadAwareThreshold,25,0.20444384,0.24772531999999997,-0.04328148,1.0073184967041016e-05,4.999750012499375e-05,-0.696,-0.9015384615384615,large,0.0002014636993408203,0.001799910004499775,True,eval500,avg_partition_pruning_ratio,Pruning ratio,True
MultiAgentRL_mlp_ppo,PartitionOnlyRL_attentive_ppoclip,15,0.22160720000000003,0.08016106666666666,0.14144613333333333,6.103515625e-05,6.103515625e-05,1.0,1.0,large,0.00115966796875,0.001799910004499775,True,eval500,avg_partition_pruning_ratio,Pruning ratio,True
MultiAgentRL_mlp_ppo,Threshold10_C128,25,0.22084267999999999,0.0,0.22084267999999999,5.960464477539063e-08,4.999750012499375e-05,1.0,1.0,large,2.1457672119140625e-06,0.001799910004499775,True,eval500,avg_partition_pruning_ratio,Pruning ratio,True
MultiAgentRL_mlp_ppo,Threshold10_C64,25,0.22084267999999999,0.0,0.22084267999999999,5.960464477539063e-08,4.999750012499375e-05,1.0,1.0,large,2.1457672119140625e-06,0.001799910004499775,True,eval500,avg_partition_pruning_ratio,Pruning ratio,True
MultiAgentRL_mlp_ppo,WorkloadAwareThreshold,25,0.22084267999999999,0.24772531999999997,-0.026882640000000003,0.00963503122329712,0.0143992800359982,-0.424,-0.5815384615384616,medium,0.10598534345626831,0.15839208039598018,False,eval500,avg_partition_pruning_ratio,Pruning ratio,True
PartitionOnlyRL_attentive_ppoclip,Threshold10_C128,15,0.08016106666666666,0.0,0.08016106666666666,6.103515625e-05,6.103515625e-05,1.0,1.0,large,0.00115966796875,0.001799910004499775,True,eval500,avg_partition_pruning_ratio,Pruning ratio,True
PartitionOnlyRL_attentive_ppoclip,Threshold10_C64,15,0.08016106666666666,0.0,0.08016106666666666,6.103515625e-05,6.103515625e-05,1.0,1.0,large,0.00115966796875,0.001799910004499775,True,eval500,avg_partition_pruning_ratio,Pruning ratio,True
PartitionOnlyRL_attentive_ppoclip,WorkloadAwareThreshold,15,0.08016106666666666,0.2468614666666667,-0.1667004,6.103515625e-05,6.103515625e-05,-1.0,-1.0,large,0.00115966796875,0.001799910004499775,True,eval500,avg_partition_pruning_ratio,Pruning ratio,True
Threshold10_C128,Threshold10_C64,25,0.0,0.0,0.0,1.0,1.0,0.0,0.0,negligible,1.0,1.0,False,eval500,avg_partition_pruning_ratio,Pruning ratio,True
Threshold10_C128,WorkloadAwareThreshold,25,0.0,0.24772531999999997,-0.24772531999999997,5.960464477539063e-08,4.999750012499375e-05,-1.0,-1.0,large,2.1457672119140625e-06,0.001799910004499775,True,eval500,avg_partition_pruning_ratio,Pruning ratio,True
Threshold10_C64,WorkloadAwareThreshold,25,0.0,0.24772531999999997,-0.24772531999999997,5.960464477539063e-08,4.999750012499375e-05,-1.0,-1.0,large,2.1457672119140625e-06,0.001799910004499775,True,eval500,avg_partition_pruning_ratio,Pruning ratio,True
