step,rule_delegation,oracle_delegation,action,agree,r_noop,r_compaction,r_partition,realised_reward,latency_ms,file_count,pruning
400,partition,partition,NOOP,1,0.05094851539561292,0.03876511967328131,0.051645751456709105,0.05297254608103772,755.1455497741699,151,0.0
401,partition,compaction,COMPACT_32KB,0,0.04927489798130134,0.060653160775674356,0.03461646120609382,0.05485893603659965,774.2893695831299,148,0.0
402,partition,partition,NOOP,1,0.04094106753106211,0.04355337189283947,0.05583115656609629,0.05272009451623057,756.0219764709473,153,0.0
403,partition,noop,NOOP,0,0.05418957176208497,0.03725490220387778,0.05124937477111817,0.03357953968048097,1640.2204036712646,156,0.0
404,partition,compaction,COMPACT_32KB,0,0.030952404975891128,0.05344547873238065,0.0484877052307129,0.05406730069166778,782.8547954559326,151,0.0
405,partition,compaction,COMPACT_32KB,0,0.036002761684319914,0.0553066489074404,0.045690843425652924,0.032433342633026344,1891.1545276641846,151,0.0
406,partition,compaction,COMPACT_32KB,0,0.05462886300698305,0.05826102407368181,0.035313477188501606,0.05378774793537615,788.1383895874023,153,0.0
407,partition,compaction,COMPACT_32KB,0,0.053353653334356425,0.055617812515707576,0.049775615118719224,0.048736375214071835,1059.8533153533936,153,0.0
408,partition,compaction,COMPACT_32KB,0,0.05294248340313252,0.05303218345146675,0.05035505054180439,0.04266560534935493,1348.10471534729,154,0.0
409,partition,compaction,COMPACT_32KB,0,0.05347093182929658,0.05466730185477965,0.05270239907630586,0.041974435529401236,1379.0228366851807,155,0.0
410,partition,partition,NOOP,1,0.05259880833295907,0.03732172199640519,0.05791897587446297,0.03975284390119638,1393.1653499603271,159,0.0
411,partition,noop,NOOP,0,0.05208051848616338,0.04067986839197245,0.03762282061781621,0.05156506228651738,710.2153301239014,163,0.0
412,partition,compaction,COMPACT_32KB,0,0.049084075183179005,0.05579834976074802,0.04931738206794463,0.04353294480439204,1297.0409393310547,157,0.0
413,partition,partition,NOOP,1,0.04065260791778566,0.042947569577405406,0.054486550331115734,0.03681241893768312,1560.4736804962158,160,0.0
414,partition,partition,NOOP,1,0.03884006354326121,0.04184330556017798,0.04988073203081003,0.056631844968737285,499.0878105163574,163,0.0
415,partition,partition,NOOP,1,0.04880106699595195,0.03954988059397764,0.04995564711222392,0.039170196176860156,1281.930923461914,167,0.0
416,partition,compaction,COMPACT_32KB,0,0.04675889036613598,0.05897467041015625,0.05281911394554272,0.05934636974334717,487.3058795928955,160,0.0
417,partition,compaction,COMPACT_32KB,0,0.049670501564488274,0.054199220440550616,0.050090361450657706,0.05872026135699349,511.1508369445801,161,0.0
418,partition,compaction,COMPACT_32KB,0,0.05210824975100431,0.058810891961462705,0.0555829049023715,0.0505965708249881,906.1734676361084,162,0.0
419,partition,compaction,COMPACT_32KB,0,0.023996632705048898,0.053134683594880286,0.03551200212033209,0.05337747000235099,791.8128967285156,162,0.0
420,partition,compaction,COMPACT_32KB,0,0.05291210314968983,0.05798876552113727,0.055147382232941786,0.05397387294301227,754.0838718414307,163,0.0
421,partition,partition,NOOP,1,0.05048821186792284,0.04969175058422668,0.050837328193301265,0.05040591454278857,815.406322479248,168,0.0
422,partition,noop,NOOP,0,0.053987516371966804,0.04037407392444033,0.049558147399188485,0.048985661475421396,821.5453624725342,171,0.0
423,partition,compaction,COMPACT_32KB,0,0.04900374902997699,0.054096154617401485,0.04883296503339496,0.056989562795248375,573.8973617553711,166,0.0
424,partition,compaction,COMPACT_32KB,0,0.05232876580932437,0.05396493615529624,0.05190395635345279,0.05365612210652915,752.8729438781738,166,0.0
425,partition,noop,NOOP,0,0.05186291145234419,0.034226029011161035,0.05181136058717084,0.050456313361218696,843.2128429412842,169,0.0
426,partition,compaction,COMPACT_32KB,0,0.045330507795838124,0.051171997488112686,0.041078689138916734,0.053730891645522354,729.4223308563232,168,0.0
427,partition,compaction,COMPACT_32KB,0,0.05066309093519444,0.0515359752214872,0.04783054946943516,0.04814260173210731,1004.4734477996826,169,0.0
428,partition,partition,NOOP,1,0.048491768740511504,0.023779304784886983,0.048710794352388946,0.04764355649838504,914.3967628479004,174,0.0
429,partition,compaction,COMPACT_32KB,0,0.049176455249143464,0.05039436506750988,0.04785993169720254,0.05703042595511989,544.3203449249268,171,0.0
430,partition,compaction,COMPACT_32KB,0,0.055398921149117604,0.05693578493330214,0.0508799592426845,0.05245465051862929,790.3711795806885,171,0.0
431,partition,partition,NOOP,1,0.04583776937212264,0.04164093983228817,0.048664054734366295,0.04940148816789901,853.9333343505859,175,0.0
432,partition,partition,NOOP,1,0.0428185979129216,0.04003842237836364,0.0450921860934636,0.03641993439210861,1415.6358242034912,179,0.0
433,partition,partition,NOOP,1,0.03753812708411712,0.03469095236898839,0.04063004412208099,0.03139503397498626,1583.244800567627,183,0.0
434,partition,compaction,COMPACT_32KB,0,0.007875450243848447,0.044874714442661834,0.03781532107819903,0.04116621358054025,1320.4691410064697,175,0.0
435,partition,compaction,COMPACT_32KB,0,0.04454385586856457,0.05418177876905963,0.04498126336215588,0.04845344815687701,943.7410831451416,176,0.0
436,partition,partition,NOOP,1,0.023301719198813,0.029136864610151816,0.048365930090536635,0.028285635481466814,1887.204885482788,179,0.0
437,partition,noop,NOOP,0,0.044111304772418494,0.021338485925847847,0.03828346301369047,0.049259205353778354,730.7984828948975,184,0.0
438,partition,compaction,COMPACT_32KB,0,0.04719529743194581,0.049332389829387785,0.04115712757110596,0.048680800769827476,955.6829929351807,177,0.0
439,partition,partition,NOOP,1,0.04702553410000272,0.05325860602989625,0.0541904034084744,0.05408130783504911,620.1837062835693,180,0.0
440,partition,partition,NOOP,1,0.04322263055234344,0.029996553257990152,0.05033948712735564,0.0414888458767453,1142.6920890808105,185,0.0
441,partition,compaction,COMPACT_32KB,0,0.04898191230208787,0.0493594437705146,0.043650171922754374,0.03431509791480171,1646.4097499847412,180,0.0
442,partition,compaction,COMPACT_32KB,0,0.04562355484340502,0.049241691483391664,0.03126322235439136,0.05514208401574029,621.0906505584717,180,0.0
443,partition,compaction,COMPACT_32KB,0,0.048029080755814274,0.05490323172827453,0.04726785314808722,0.05414999591131896,663.1031036376953,181,0.0
444,partition,compaction,COMPACT_32KB,0,0.028790964899836374,0.054101813272329484,0.05284674149590571,0.05465008063683144,628.5953521728516,182,0.0
445,partition,compaction,COMPACT_32KB,0,0.02813269049394579,0.04920117765749739,0.045773452823047345,0.04791922003115462,959.5246315002441,183,0.0
446,partition,partition,NOOP,1,0.04624180891385643,0.05306467789359715,0.053138967536598136,0.044409762405067374,1072.5769996643066,186,0.0
447,partition,noop,NOOP,0,0.05040042300199339,0.04866794241200323,0.026556033086527084,0.04476284880613157,952.019453048706,191,0.0
448,partition,compaction,COMPACT_32KB,0,0.024794090735052052,0.055054158081879495,0.04962655399951738,0.029884604325165626,1856.8730354309082,185,0.0
449,partition,compaction,COMPACT_32KB,0,0.04630859584606514,0.048101414969659625,0.04583822459972725,0.04946804457018453,868.391752243042,186,0.0
450,partition,compaction,COMPACT_32KB,0,0.046748206100262035,0.055006714228148096,0.04687044330576741,0.048853812578673,912.0495319366455,186,0.0
451,partition,noop,NOOP,0,0.04754189538406453,0.03164544270698061,0.04694616841720661,0.05159010457443318,668.8525676727295,191,0.0
452,partition,compaction,COMPACT_32KB,0,0.04365289862496513,0.04775282491653686,0.04112012083871024,0.046662471813625775,985.3177070617676,189,0.0
453,partition,compaction,COMPACT_32KB,0,0.04678238150278727,0.04739952932791737,0.04689691301981608,0.04838153730826404,912.9116535186768,189,0.0
454,partition,compaction,COMPACT_32KB,0,0.04356191820164318,0.05195081931666324,0.043906843128400985,0.04455864173487613,1096.7702865600586,190,0.0
455,partition,compaction,COMPACT_32KB,0,0.01767589549529247,0.04984274876379842,0.04013259391295604,0.045586481216190994,1041.2349700927734,191,0.0
456,partition,compaction,COMPACT_32KB,0,0.040778378654012876,0.0503249621073405,0.04549754540968915,0.052010700670878096,714.6780490875244,192,0.0
457,partition,noop,NOOP,0,0.05159627767679643,0.02666373639576175,0.04210777135965775,0.042144134961342325,1126.0812282562256,196,0.0
458,partition,noop,NOOP,0,0.047265884588232,0.04284372479236188,0.02541352958487507,0.04112737388419148,1117.6338195800781,199,0.0
459,partition,noop,NOOP,0,0.039336447614782,0.025502049438240602,0.03780991067325368,0.038339781660192154,1159.472942352295,204,0.0
460,partition,compaction,COMPACT_32KB,0,0.03523531357493379,0.043426718638493476,0.03728860775675752,0.04993451759142754,805.7947158813477,195,0.0
461,partition,partition,NOOP,1,0.04130053324867135,0.02503499060410721,0.0432474879758442,0.05055222315956002,692.8424835205078,199,0.0
462,partition,compaction,COMPACT_32KB,0,0.04896360893719302,0.04966635683799277,0.04328458328716861,0.043197512424235446,1148.0286121368408,196,0.0
463,partition,compaction,COMPACT_32KB,0,0.03979852530446218,0.045944083337735406,0.04450538012471365,0.04580878817659949,1011.7528438568115,197,0.0
464,partition,compaction,COMPACT_32KB,0,0.05016441713276476,0.052845144414420085,0.04834755788746447,0.04668125065697565,962.6314640045166,198,0.0
465,partition,partition,NOOP,1,0.0266812537198043,0.04599513560635361,0.05046138029145957,0.045890824604508884,940.6864643096924,201,0.0
466,partition,compaction,COMPACT_32KB,0,0.04348484185783609,0.05244252586364746,0.041120931182787264,0.044361469268798845,1060.481071472168,200,0.0
467,partition,compaction,COMPACT_32KB,0,0.04444701063118729,0.05272934341430665,0.043968413943870396,0.046677521705627445,959.3703746795654,200,0.0
468,partition,partition,NOOP,1,0.044768141851238175,0.04623920835618356,0.04947151576023476,0.04325031672459023,1051.0673522949219,204,0.0
469,partition,compaction,COMPACT_32KB,0,0.04970502373622015,0.051131613323476065,0.041384201020460865,0.044714262554433094,1039.7427082061768,202,0.0
470,partition,noop,NOOP,0,0.042795820133006514,0.026717112882266497,0.0422784327428698,0.04220262040308708,1064.0671253204346,207,0.0
471,partition,compaction,COMPACT_32KB,0,0.04130391807196275,0.04636165926690195,0.037447898098207866,0.02407343695397471,2059.5831871032715,204,0.0
472,partition,compaction,COMPACT_32KB,0,0.041928344021117295,0.043938260706459606,0.024463520298277933,0.050783620508705704,717.1649932861328,205,0.0
473,partition,compaction,COMPACT_32KB,0,0.024910310569176315,0.04449661822643096,0.04260974771059477,0.05116468043651396,686.614990234375,206,0.0
474,partition,noop,NOOP,0,0.04851170119696885,0.043214010190733405,0.04788261947089463,0.047311130136788185,781.0783386230469,211,0.0
475,partition,partition,NOOP,1,0.0391708898116495,0.04510738528339184,0.04732478137506503,0.004857478099003026,2846.7276096343994,214,0.0
476,partition,compaction,COMPACT_32KB,0,0.03589001501144902,0.048841915468069236,0.04050081575455204,0.04333856616387001,1072.0388889312744,208,0.0
477,partition,partition,NOOP,1,0.041781841908134,0.042569034747073534,0.04297192255083419,0.043922773991263875,984.7676753997803,211,0.0
478,partition,noop,NOOP,0,0.048023513947246244,0.04370203445071267,0.03937625328135269,0.04170769611429946,1038.179636001587,214,0.0
479,partition,compaction,COMPACT_32KB,0,0.03996223117283413,0.04868518347967239,0.038870336069379535,0.05045171256292434,703.5403251647949,210,0.0
480,partition,compaction,COMPACT_32KB,0,0.04218069692441556,0.04462001070772867,0.041879064043251014,0.025202267024867345,1952.970266342163,211,0.0
481,partition,compaction,COMPACT_32KB,0,0.04321246820253746,0.044454452605474565,0.04267191606325524,0.04928371629260835,783.4920883178711,210,0.0
482,partition,noop,NOOP,0,0.04983356975322599,0.044600111502154746,0.039800014722403236,0.04230816386943693,1074.0180015563965,213,0.0
483,partition,compaction,COMPACT_32KB,0,0.04132189686386674,0.050437147957423954,0.040931014371801314,0.025005781990627085,1972.3117351531982,212,0.0
484,partition,compaction,COMPACT_32KB,0,0.04189960752531541,0.04489488253323537,0.04306525503202927,0.043154116961641134,1076.4801502227783,212,0.0
485,partition,compaction,COMPACT_32KB,0,0.04253838598463272,0.05017284084642438,0.04203131735059951,0.05019168068254498,715.7468795776367,213,0.0
486,partition,compaction,COMPACT_32KB,0,0.022278626123771156,0.04187018225304435,0.040497234026298005,0.04433225939385245,1000.5021095275879,214,0.0
487,partition,compaction,COMPACT_32KB,0,0.03984661899338121,0.04426223573019338,0.04233752094040269,0.042048423855803735,1101.649284362793,215,0.0
488,partition,compaction,COMPACT_32KB,0,0.022291646902528522,0.0424506901142209,0.041307245199647666,0.04205712779732637,1114.478588104248,215,0.0
489,partition,noop,NOOP,0,0.0423266318061135,0.020537862664681897,0.020390658638694062,0.042211194298484106,1011.589527130127,220,0.0
490,partition,noop,NOOP,0,0.037440363883972164,0.02244202415921273,0.017265398025512704,0.03806021404266357,1127.1040439605713,225,0.0
491,partition,noop,NOOP,0,0.04360037144370702,0.04302932702852711,0.015435188376385245,0.03538510140128759,1171.4119911193848,230,0.0
492,partition,compaction,COMPACT_32KB,0,0.03419074297965841,0.049240024999505305,0.03348873854698019,0.038804958776360775,1253.8130283355713,219,0.0
493,partition,compaction,COMPACT_32KB,0,0.03937563871656146,0.04323962695587716,0.034775104277474544,0.04879689223755441,771.8238830566406,219,0.0
494,partition,compaction,COMPACT_32KB,0,0.04146734496232106,0.049271684820001785,0.04111633559342458,0.018459421331232254,2280.0254821777344,220,0.0
495,partition,compaction,COMPACT_32KB,0,0.01772574869791667,0.039878903161993925,0.039264611879984535,0.04257899833869071,1067.270040512085,221,0.0
496,partition,compaction,COMPACT_32KB,0,0.04122945556640625,0.04255313332703737,0.038505241966247564,0.04861599381592897,753.3445358276367,222,0.0
497,partition,compaction,COMPACT_32KB,0,0.019978260824228697,0.041866822519003005,0.038821673223520696,0.04247069914608259,1056.4241409301758,223,0.0
498,partition,noop,NOOP,0,0.04110725133786643,0.03885015599387032,0.039923307589392304,0.039970876864294645,1106.3768863677979,227,0.0
499,partition,compaction,COMPACT_32KB,0,0.03625205562425697,0.04890158492497036,0.0386002306730851,0.04113206225803921,1125.6165504455566,224,0.0
500,partition,noop,NOOP,0,0.042359231570729045,0.020819395171271446,0.019749168017872604,0.03945591793394926,1133.9807510375977,228,0.0
501,partition,partition,NOOP,1,0.01776312583773418,0.02109462579091391,0.04625299209444804,0.03901986354677958,1138.6046409606934,229,0.0
502,partition,noop,NOOP,0,0.0391187917045925,0.020400426864624024,0.018302608614382543,0.03399249661487082,1370.4135417938232,230,0.0
503,partition,compaction,COMPACT_32KB,0,0.03690041420841629,0.04873885898421297,0.038741821030620884,0.041560331118423326,1081.1500549316406,226,0.0
504,partition,partition,NOOP,1,0.04683041410656229,0.0413548931712598,0.04746928053112283,0.039200762083246854,1179.3406009674072,227,0.0
505,partition,noop,NOOP,0,0.04067300847371419,0.04049247949482067,0.01879981568654379,0.04125300935109456,1057.2092533111572,228,0.0
506,partition,noop,NOOP,0,0.04734896034507252,0.039107732023391045,0.039167812769694096,0.03893325657157398,1153.9466381072998,229,0.0
507,partition,partition,NOOP,1,0.015830471453459366,0.015656403450417314,0.04647272819021474,0.015046398577482814,2330.1901817321777,230,0.0
508,compaction,compaction,COMPACT_32KB,1,-0.014215923051710266,0.030358264477485054,0.027866291303758492,0.003259122867077857,3009.5841884613037,226,0.0
509,partition,partition,NOOP,1,0.03614174029732592,0.03569164087244894,0.04504422328377611,0.04053803107643968,1126.5649795532227,227,0.0
510,partition,noop,NOOP,0,0.04195527319991797,0.040975722550715646,0.011376020956875982,0.010600540686490245,2605.492353439331,228,0.0
511,partition,compaction,COMPACT_32KB,0,0.03716538101679373,0.042071901059255734,0.038850609364572054,0.0407985026599027,1121.4430332183838,227,0.0
512,partition,partition,NOOP,1,0.03745116518924112,0.0403067743813939,0.04057409571597452,0.03759092139193887,1261.7990970611572,228,0.0
513,partition,noop,NOOP,0,0.047112658485679124,0.04663515136987628,0.024884193405417893,0.03652367399623821,1296.4863777160645,229,0.0
514,partition,noop,NOOP,0,0.0388468135336171,0.03648547342527281,0.03526642451078996,0.038669630382371985,1169.7964668273926,230,0.0
515,partition,compaction,COMPACT_32KB,0,0.034465976056185635,0.03881109319426415,0.03740602999600498,0.04541889226216052,901.116132736206,227,0.0
516,partition,noop,NOOP,0,0.03762072614034018,0.0038484292348226062,0.037045951398213706,0.040282168896993,1139.5494937896729,228,0.0
517,partition,partition,NOOP,1,0.03824153164442971,0.03787609092645479,0.03982867935713723,0.01624147156294778,2323.1773376464844,229,0.0
518,partition,noop,NOOP,0,0.03902506790990415,0.016572333141795376,0.01230393849248472,0.038924588783927586,1171.2219715118408,230,0.0
519,partition,compaction,COMPACT_32KB,0,0.038785024727164934,0.04779552828470866,0.03867893322783632,0.04032697569529216,1147.7105617523193,228,0.0
520,partition,partition,NOOP,1,0.03471291152004592,0.0407757803498653,0.04768319693569534,0.03760325518612258,1265.1176452636719,229,0.0
521,partition,partition,NOOP,1,0.039444385445636256,0.015013426540824534,0.039835034287494166,0.03826432792000149,1213.4108543395996,230,0.0
522,partition,noop,NOOP,0,0.04653594880454984,0.036994880686264366,0.03933543591850247,0.015517591527633337,2332.3917388916016,231,0.0
523,partition,compaction,COMPACT_32KB,0,0.011737381086678336,0.04057840665209241,-0.00032573117223279324,0.03731165250170179,1289.172887802124,229,0.0
524,partition,compaction,COMPACT_32KB,0,0.03022382553764011,0.03720465734390192,0.009631240927654758,0.03793267801193171,1262.3827457427979,229,0.0
525,partition,compaction,COMPACT_32KB,0,0.03880384635925294,0.0395803462299197,0.03949638080596925,0.04369153130377225,976.9234657287598,229,0.0
526,partition,noop,NOOP,0,0.03870416831970215,0.004035636901855474,0.015114943504333511,0.03863191318511963,1212.181806564331,230,0.0
527,partition,compaction,COMPACT_32KB,0,0.0379142840141858,0.047091050396794856,0.038184183382471926,0.03973346735083538,1161.130428314209,230,0.0
528,partition,partition,NOOP,1,0.014517432730538515,0.018292905392854122,0.03588370947156634,0.01682504324231829,2288.28501701355,231,0.0
529,partition,partition,NOOP,1,0.0352975500764518,0.01677058535036835,0.03663843523880531,0.026311353558507458,1795.513391494751,232,0.0
530,partition,compaction,COMPACT_32KB,0,0.00973291949079784,0.03622470373261027,0.029864183223707992,0.024080443326116127,1932.4514865875244,231,0.0
531,partition,partition,NOOP,1,0.026503992317462796,-0.000661255595384741,0.030894556282306543,0.0335859253390082,1440.0455951690674,232,0.0
532,partition,compaction,COMPACT_32KB,0,0.014167528330921622,0.03689590041833524,0.030376930415272216,0.027121458699280065,1789.2475128173828,231,0.0
533,partition,noop,NOOP,0,0.046575868777571056,0.035851611106013835,-0.00470483476704564,0.03129178350382838,1561.4349842071533,232,0.0
534,partition,compaction,COMPACT_32KB,0,9.45272715818235e-05,0.035204715528116604,0.031251539257360635,0.030644788541422274,1617.53249168396,231,0.0
535,partition,partition,NOOP,1,0.0390695778156149,0.04058669245489713,0.04233038580664274,0.03292154467352505,1485.6834411621094,232,0.0
536,partition,noop,NOOP,0,0.03752837598006613,0.014703069956549297,0.030518397685693567,0.03861142575423605,1182.8844547271729,233,0.0
537,partition,partition,NOOP,1,0.03597675337506155,0.03072345132498905,0.04026821627331595,0.036716141840942906,1259.3967914581299,234,0.0
538,partition,compaction,COMPACT_32KB,0,0.02940137564882319,0.04029094867706299,0.02795008837923091,0.014507524299621585,2416.114568710327,232,0.0
539,partition,noop,NOOP,0,0.04073600093121182,0.019033363677715437,0.019360587990232825,0.048137462532469144,716.2041664123535,233,0.0
540,partition,compaction,COMPACT_32KB,0,0.018604276707641074,0.04818042762739977,0.04015503697680611,0.03004558570845446,1624.1176128387451,233,0.0
541,partition,compaction,COMPACT_32KB,0,0.015813729230766627,0.04772062487295259,0.043792793218498556,0.03917593187978852,1170.8812713623047,233,0.0
542,partition,partition,NOOP,1,0.036482955021328395,0.03399215505297092,0.044635001224941684,0.03768661121792263,1226.8872261047363,234,0.0
543,partition,compaction,COMPACT_32KB,0,0.01194274898285562,0.036935976210991206,0.03195087905640299,0.03084941462324413,1593.968152999878,233,0.0
544,partition,partition,NOOP,1,0.03805322779304962,0.01487900823421233,0.03815204275734405,0.0370739377845047,1265.8884525299072,234,0.0
545,partition,compaction,COMPACT_32KB,0,0.03676271586722516,0.04447964368477846,0.01640230803794049,0.047041842323694474,770.758867263794,234,0.0
546,partition,noop,NOOP,0,0.04650141336562787,0.014028394016037657,0.03800622560622845,0.04612771608474407,797.705888748169,235,0.0
547,partition,compaction,COMPACT_32KB,0,0.03342099872847737,0.03726197419777896,0.03504473892470539,0.03757089791909243,1251.3251304626465,234,0.0
548,partition,partition,NOOP,1,0.03350266290218272,0.04002895772722033,0.046488393073386335,0.01666195703060068,2279.2348861694336,235,0.0
549,partition,noop,NOOP,0,0.044948594248496884,0.03442042482979278,0.03621073929091632,0.04528572765608966,828.7441730499268,236,0.0
550,partition,noop,NOOP,0,0.044954558407103475,0.016659521407269423,0.039673734699522914,0.03658918479565328,1244.9512481689453,237,0.0
551,partition,partition,NOOP,1,0.03448573230935746,0.014412043713508765,0.03598324417306596,0.03799080967141801,1156.017541885376,238,0.0
552,compaction,noop,NOOP,0,0.03193436273630694,0.016325676248428678,0.03190751203592852,0.013925196018777647,2342.646837234497,239,0.0
553,compaction,partition,NOOP,0,0.033293378512064625,0.037428833535377015,0.04458517328898112,0.03666778341929118,1188.1945133209229,240,0.0
554,compaction,compaction,COMPACT_32KB,1,0.036721866514277175,0.03885179984529141,0.03684223451812239,0.04213432776887539,1002.6106834411621,236,0.0
555,partition,partition,NOOP,1,0.03860504804522681,0.03717502388065145,0.045594169482299565,0.017611104830810312,2211.95912361145,237,0.0
556,partition,noop,NOOP,0,0.04588011539523342,0.03798871879577638,0.038293531304046904,0.01721462524478176,2212.5840187072754,238,0.0
557,partition,compaction,COMPACT_32KB,0,0.03407852633887255,0.04550260994746213,0.03474826796942676,0.017896899716662973,2203.2108306884766,237,0.0
558,partition,partition,NOOP,1,0.01350483475853416,0.017131445681897894,0.034237342464222636,0.03194803773094627,1481.4507961273193,238,0.0
559,partition,compaction,COMPACT_32KB,0,0.04510287077516692,0.04625244726350036,0.01141599447816985,0.0378326093118402,1210.43062210083,237,0.0
560,partition,noop,NOOP,0,0.04591854822976249,0.03800942704888839,0.015065100315638957,0.04527007353646415,820.319652557373,238,0.0
561,partition,partition,NOOP,1,0.037772426028231706,0.03854004016683883,0.04508845748422536,0.03679527701852712,1226.4528274536133,239,0.0
562,partition,compaction,COMPACT_32KB,0,0.03582584635416668,0.038405868849233415,0.03820311800638836,0.03728747590489748,1225.50368309021,238,0.0
563,partition,noop,NOOP,0,0.04306003177674746,0.0367311674230239,0.014532667045912495,0.036044097786268936,1269.3121433258057,239,0.0
564,partition,compaction,COMPACT_32KB,0,0.03699116643269858,0.038122193935939255,0.015891851743062332,0.0461021829877581,791.5315628051758,238,0.0
565,partition,compaction,COMPACT_32KB,0,0.017582817996994737,0.046828702313386955,0.03472589107896494,0.03845200858780101,1197.3791122436523,237,0.0
566,partition,noop,NOOP,0,0.03814759801656259,0.015540847700255836,0.016526008355918054,0.04647699903279794,778.130054473877,238,0.0
567,partition,compaction,COMPACT_32KB,0,0.03686095421443924,0.04572884549854184,0.04357935612331375,0.04546562185047055,831.7840099334717,238,0.0
568,partition,noop,NOOP,0,0.04362522588274968,0.03945748335413572,0.033287844519834645,0.038544092040281426,1159.9600315093994,239,0.0
569,partition,partition,NOOP,1,0.0388107245763143,0.039090379368758005,0.04168217595418295,0.0326784938176473,1435.3668689727783,240,0.0
570,partition,compaction,COMPACT_32KB,0,0.03720984365692772,0.04609695689257454,0.03793171312561669,0.04277179019030403,975.0936031341553,238,0.0
571,partition,noop,NOOP,0,0.03737447525327675,0.03556671393258232,0.018189795268230363,0.043881423724346086,900.7751941680908,239,0.0
572,partition,compaction,COMPACT_32KB,0,0.016786054929097502,0.03955854218534845,0.03566972192128501,0.014514178253716509,2373.2330799102783,239,0.0
573,partition,noop,NOOP,0,0.0461140069961548,0.012400177394595618,0.03832355594635012,0.034816394805908216,1340.8002853393555,240,0.0
574,partition,compaction,COMPACT_32KB,0,0.036945447899592865,0.043830286390711584,0.03855584142376279,0.038613630659510415,1175.7838726043701,239,0.0
575,partition,compaction,COMPACT_32KB,0,0.03906146462758383,0.03964412603577809,0.038872317632039396,0.045470475294200945,836.4441394805908,239,0.0
576,partition,partition,NOOP,1,0.012663252512613923,0.01625159313648815,0.037405035654703774,0.037362291971842446,1224.100112915039,240,0.0
577,partition,noop,NOOP,0,0.04442167299674261,0.03898782348632812,0.03420536058829535,0.04401884573386419,872.1821308135986,241,0.0
578,partition,compaction,COMPACT_32KB,0,0.035156265580358594,0.03887543455759686,0.01678423532217989,0.03782336489359539,1204.8211097717285,240,0.0
579,partition,compaction,COMPACT_32KB,0,0.039235446104469135,0.04565882460276287,0.03766702855533584,0.03839077250162762,1179.3174743652344,240,0.0
580,partition,compaction,COMPACT_32KB,0,0.013079668513571077,0.03847260093688965,0.0384110608017791,0.038797131538391115,1162.1549129486084,240,0.0
581,partition,compaction,COMPACT_32KB,0,0.03866000147538561,0.046249671936035165,0.03560450049119372,0.04493400510152181,857.6884269714355,240,0.0
582,partition,compaction,COMPACT_32KB,0,0.03837224176573062,0.046272078514099126,0.037349778920881996,0.038792568206787115,1167.9048538208008,240,0.0
583,partition,compaction,COMPACT_32KB,0,0.01793528267713998,0.03582274147840952,0.016633097618546228,0.038465163200821634,1167.7367687225342,241,0.0
584,partition,noop,NOOP,0,0.038844541414119,0.03740798977657967,0.03877031217370153,0.043157037599421744,915.6351089477539,242,0.0
585,partition,partition,NOOP,1,0.03668222811035658,0.014408639454346978,0.045573014281316056,0.03386029150299574,1362.9682064056396,243,0.0
586,partition,compaction,COMPACT_32KB,0,0.035601342413855395,0.04521788618229638,0.037801349852515057,0.03663192293308984,1249.3884563446045,242,0.0
587,partition,partition,NOOP,1,0.015780235720661923,0.03882487546747382,0.04339683671095734,0.03635488648512726,1244.7268962860107,243,0.0
588,partition,noop,NOOP,0,0.03732584525874405,0.013975583003966285,0.03690279056361465,0.036776490705521386,1204.8676013946533,244,0.0
589,partition,compaction,COMPACT_32KB,0,0.03625926469296826,0.0383661233634003,0.036418189749425775,0.03854827515783389,1160.7847213745117,242,0.0
590,partition,noop,NOOP,0,0.03779063996993957,0.008150436912095271,0.01314227876388488,0.04535209951126037,803.354024887085,243,0.0
591,partition,noop,NOOP,0,0.034796129314234994,0.01665053380855845,0.03366152390652015,0.04396430119686439,855.398416519165,244,0.0
592,partition,partition,NOOP,1,0.036256659605065175,0.03855868330747502,0.04466478643611986,0.0368344956417473,1193.570852279663,245,0.0
593,partition,noop,NOOP,0,0.036819745693361855,0.036592183496137715,0.03625462690368901,0.031826464328920945,1425.827980041504,246,0.0
594,compaction,compaction,COMPACT_32KB,1,0.03552752858366562,0.045374898920726395,0.013227452098985432,0.035262546549510575,1317.8761005401611,243,0.0
595,partition,partition,NOOP,1,0.014385307290124105,0.04496249753300546,0.045491459824608976,0.03269265935616415,1427.715539932251,244,0.0
596,partition,noop,NOOP,0,0.03753693788878773,0.03700757102259884,0.0363206741177306,0.03547924726836536,1269.4110870361328,245,0.0
597,partition,partition,NOOP,1,0.01465999408814965,0.01115198236473304,0.03679151817414819,0.007943690262771239,2629.221200942993,246,0.0
598,partition,noop,NOOP,0,0.04335562164136757,0.012159955541194714,0.03600181514570107,0.03420400554487099,1298.983097076416,247,0.0
599,compaction,noop,NOOP,0,0.03670388979142712,0.03623255403862626,0.03580746454423474,0.03632525247758435,1174.5116710662842,248,0.0
600,compaction,compaction,COMPACT_32KB,1,0.0343671310470765,0.04518534311075681,0.028823946766680993,0.03485355090469611,1332.0906162261963,244,0.0
601,partition,compaction,COMPACT_32KB,0,0.03757351246658638,0.03888809089347965,0.036326001556552204,0.03861951713249332,1145.780324935913,244,0.0
602,partition,partition,NOOP,1,0.03683651918294478,0.012651385504300491,0.03700921052815963,0.037265415133262175,1195.1148509979248,245,0.0
